Region,AGS,date,Deutsche,Ausländer,Auslaender_Anteil
71032 Burg (Spreewald),12071032,2014-12-31,4287.0,48.0,0.011072664359861591
71041 Dissen-Striesow,12071041,2014-12-31,1011.0,2.0,0.0019743336623889436
"71044 Döbern, Stadt",12071044,2014-12-31,3289.0,39.0,0.01171875
71052 Drachhausen,12071052,2014-12-31,810.0,4.0,0.004914004914004914
"71057 Drebkau, Stadt",12071057,2014-12-31,5684.0,32.0,0.005598320503848845
71060 Drehnow,12071060,2014-12-31,547.0,1.0,0.0018248175182481751
71074 Felixsee,12071074,2014-12-31,1926.0,3.0,0.0015552099533437014
"71076 Forst (Lausitz), Stadt",12071076,2014-12-31,18216.0,729.0,0.03847980997624703
71153 Groß Schacksdorf-Simmersdorf,12071153,2014-12-31,1203.0,17.0,0.013934426229508197
"71160 Guben, Stadt",12071160,2014-12-31,16732.0,699.0,0.040100969537031725
71164 Guhrow,12071164,2014-12-31,519.0,4.0,0.0076481835564053535
71176 Heinersbrück,12071176,2014-12-31,591.0,7.0,0.011705685618729096
71189 Jämlitz-Klein Düben,12071189,2014-12-31,483.0,4.0,0.008213552361396304
71193 Jänschwalde,12071193,2014-12-31,1533.0,26.0,0.01667735728030789
71244 Kolkwitz,12071244,2014-12-31,9166.0,68.0,0.007364089235434265
71294 Neiße-Malxetal,12071294,2014-12-31,1655.0,7.0,0.00421179302045728
71301 Neuhausen/Spree,12071301,2014-12-31,4989.0,24.0,0.0047875523638539795
"71304 Peitz, Stadt",12071304,2014-12-31,4248.0,121.0,0.027695124742504004
71337 Schenkendöbern,12071337,2014-12-31,3673.0,28.0,0.007565522831667117
71341 Schmogrow-Fehrow,12071341,2014-12-31,812.0,2.0,0.002457002457002457
"71372 Spremberg, Stadt",12071372,2014-12-31,22673.0,256.0,0.011164900344541847
71384 Tauer,12071384,2014-12-31,709.0,10.0,0.013908205841446454
71386 Teichland,12071386,2014-12-31,1147.0,8.0,0.006926406926406926
71392 Tschernitz,12071392,2014-12-31,1274.0,6.0,0.0046875
71401 Turnow-Preilack,12071401,2014-12-31,1136.0,9.0,0.007860262008733625
"71408 Welzow, Stadt",12071408,2014-12-31,3680.0,23.0,0.006211180124223602
71412 Werben,12071412,2014-12-31,1685.0,9.0,0.005312868949232586
71414 Wiesengrund,12071414,2014-12-31,1371.0,11.0,0.007959479015918957
72002 Am Mellensee,12072002,2014-12-31,6441.0,58.0,0.008924449915371595
"72014 Baruth/Mark, Stadt",12072014,2014-12-31,4082.0,78.0,0.01875
72017 Blankenfelde-Mahlow,12072017,2014-12-31,25295.0,686.0,0.02640391055001732
"72053 Dahme/Mark, Stadt",12072053,2014-12-31,5071.0,42.0,0.008214355564247995
72055 Dahmetal,12072055,2014-12-31,482.0,14.0,0.028225806451612902
72120 Großbeeren,12072120,2014-12-31,7819.0,570.0,0.06794611991894148
72157 Ihlow,12072157,2014-12-31,705.0,,
"72169 Jüterbog, Stadt",12072169,2014-12-31,11975.0,295.0,0.02404237978810106
"72232 Luckenwalde, Stadt",12072232,2014-12-31,19433.0,627.0,0.03125623130608175
"72240 Ludwigsfelde, Stadt",12072240,2014-12-31,23538.0,870.0,0.035644051130776795
72297 Niedergörsdorf,12072297,2014-12-31,5898.0,86.0,0.014371657754010695
72298 Niederer Fläming,12072298,2014-12-31,3123.0,63.0,0.01977401129943503
72312 Nuthe-Urstromtal,12072312,2014-12-31,6338.0,179.0,0.02746662574804358
72340 Rangsdorf,12072340,2014-12-31,10571.0,253.0,0.023373983739837397
"72426 Trebbin, Stadt",12072426,2014-12-31,9105.0,134.0,0.014503734170364758
"72477 Zossen, Stadt",12072477,2014-12-31,17260.0,397.0,0.022484000679617148
"73008 Angermünde, Stadt",12073008,2014-12-31,13511.0,139.0,0.010183150183150183
73032 Berkholz-Meyenburg,12073032,2014-12-31,1286.0,3.0,0.0023273855702094647
73069 Boitzenburger Land,12073069,2014-12-31,3219.0,38.0,0.011667178385016887
"73085 Brüssow, Stadt",12073085,2014-12-31,1771.0,136.0,0.0713162034609334
73093 Carmzow-Wallmow,12073093,2014-12-31,635.0,8.0,0.012441679626749611
73097 Casekow,12073097,2014-12-31,1771.0,137.0,0.07180293501048218
73157 Flieth-Stegelitz,12073157,2014-12-31,547.0,4.0,0.007259528130671506
"73189 Gartz (Oder), Stadt",12073189,2014-12-31,2209.0,273.0,0.10999194198227236
73201 Gerswalde,12073201,2014-12-31,1601.0,10.0,0.006207324643078833
73216 Göritz,12073216,2014-12-31,784.0,10.0,0.012594458438287154
73225 Gramzow,12073225,2014-12-31,1877.0,41.0,0.02137643378519291
73261 Grünow,12073261,2014-12-31,938.0,13.0,0.013669821240799159
73309 Hohenselchow-Groß Pinnow,12073309,2014-12-31,747.0,48.0,0.06037735849056604
"73384 Lychen, Stadt",12073384,2014-12-31,3073.0,36.0,0.011579285944033452
73386 Mark Landin,12073386,2014-12-31,1008.0,12.0,0.011764705882352941
73393 Mescherin,12073393,2014-12-31,629.0,166.0,0.2088050314465409
73396 Milmersdorf,12073396,2014-12-31,1446.0,13.0,0.008910212474297465
73404 Mittenwalde,12073404,2014-12-31,386.0,,
73429 Nordwestuckermark,12073429,2014-12-31,4271.0,39.0,0.009048723897911833
73430 Oberuckersee,12073430,2014-12-31,1673.0,14.0,0.008298755186721992
73440 Pinnow,12073440,2014-12-31,852.0,7.0,0.008149010477299184
"73452 Prenzlau, Stadt",12073452,2014-12-31,18565.0,505.0,0.0264813843733613
73458 Randowtal,12073458,2014-12-31,911.0,21.0,0.022532188841201718
73490 Schenkenberg,12073490,2014-12-31,572.0,14.0,0.023890784982935155
73505 Schöneberg,12073505,2014-12-31,847.0,18.0,0.020809248554913295
73520 Schönfeld,12073520,2014-12-31,591.0,33.0,0.052884615384615384
"73532 Schwedt/Oder, Stadt",12073532,2014-12-31,29579.0,694.0,0.02292471839593037
73565 Tantow,12073565,2014-12-31,621.0,135.0,0.17857142857142858
73569 Temmen-Ringenwalde,12073569,2014-12-31,534.0,4.0,0.007434944237918215
"73572 Templin, Stadt",12073572,2014-12-31,15907.0,106.0,0.006619621557484544
73578 Uckerfelde,12073578,2014-12-31,884.0,69.0,0.07240293809024134
73579 Uckerland,12073579,2014-12-31,2739.0,21.0,0.007608695652173913
73603 Passow,12073603,2014-12-31,1455.0,14.0,0.009530292716133424
73645 Zichow,12073645,2014-12-31,603.0,6.0,0.009852216748768473
1100000 Berlin,11000000,2015-12-31,2974363.0,545668.0,0.1550179529668915
Brandenburg,120Brand,2015-12-31,2395038.0,89788.0,0.03613452209530969
"51000 Brandenburg an der Havel, Stadt",12051000,2015-12-31,69103.0,2471.0,0.03452370972699584
"52000 Cottbus, Stadt",12052000,2015-12-31,94641.0,5046.0,0.05061843570375275
"53000 Frankfurt (Oder), Stadt",12053000,2015-12-31,53803.0,4289.0,0.07383116435998072
"54000 Potsdam, Stadt",12054000,2015-12-31,157332.0,10413.0,0.062076365912545825
60005 Ahrensfelde,12060005,2015-12-31,12733.0,221.0,0.01706036745406824
60012 Althüttendorf,12060012,2015-12-31,578.0,36.0,0.05863192182410423
"60020 Bernau bei Berlin, Stadt",12060020,2015-12-31,35567.0,1602.0,0.04310043315666281
"60024 Biesenthal, Stadt",12060024,2015-12-31,5568.0,111.0,0.01954569466455362
60034 Breydin,12060034,2015-12-31,775.0,6.0,0.0076824583866837385
60036 Britz,12060036,2015-12-31,2119.0,18.0,0.008423022929340197
60045 Chorin,12060045,2015-12-31,2217.0,48.0,0.02119205298013245
"60052 Eberswalde, Stadt",12060052,2015-12-31,37871.0,1432.0,0.03643487774470142
60068 Friedrichswalde,12060068,2015-12-31,802.0,5.0,0.006195786864931847
60092 Hohenfinow,12060092,2015-12-31,521.0,5.0,0.009505703422053232
"60100 Joachimsthal, Stadt",12060100,2015-12-31,3257.0,208.0,0.06002886002886003
60128 Liepe,12060128,2015-12-31,636.0,11.0,0.017001545595054096
60149 Lunow-Stolzenhagen,12060149,2015-12-31,1192.0,16.0,0.013245033112582781
60154 Marienwerder,12060154,2015-12-31,1721.0,24.0,0.013753581661891117
60161 Melchow,12060161,2015-12-31,929.0,3.0,0.003218884120171674
60172 Niederfinow,12060172,2015-12-31,615.0,4.0,0.006462035541195477
"60176 Oderberg, Stadt",12060176,2015-12-31,2033.0,166.0,0.07548885857207822
60181 Panketal,12060181,2015-12-31,19767.0,364.0,0.018081565744374348
60185 Parsteinsee,12060185,2015-12-31,523.0,33.0,0.05935251798561151
60192 Rüdnitz,12060192,2015-12-31,1953.0,27.0,0.013636363636363636
60198 Schorfheide,12060198,2015-12-31,9715.0,193.0,0.01947920872022608
60250 Sydower Fließ,12060250,2015-12-31,897.0,24.0,0.026058631921824105
60269 Wandlitz,12060269,2015-12-31,21303.0,792.0,0.03584521384928717
"60280 Werneuchen, Stadt",12060280,2015-12-31,8177.0,144.0,0.017305612306213195
60296 Ziethen,12060296,2015-12-31,435.0,14.0,0.031180400890868598
61005 Alt Zauche-Wußwerk,12061005,2015-12-31,496.0,6.0,0.01195219123505976
61017 Bersteland,12061017,2015-12-31,891.0,5.0,0.005580357142857143
61020 Bestensee,12061020,2015-12-31,6984.0,383.0,0.05198859780100448
61061 Byhleguhre-Byhlen,12061061,2015-12-31,768.0,4.0,0.0051813471502590676
61097 Drahnsdorf,12061097,2015-12-31,583.0,28.0,0.04582651391162029
61112 Eichwalde,12061112,2015-12-31,6299.0,127.0,0.01976346093993153
"61164 Golßen, Stadt",12061164,2015-12-31,2426.0,141.0,0.05492793143747565
61192 Groß Köris,12061192,2015-12-31,2213.0,40.0,0.01775410563692854
61216 Halbe,12061216,2015-12-31,2119.0,496.0,0.18967495219885278
61217 Heidesee,12061217,2015-12-31,6777.0,112.0,0.016257802293511394
61219 Heideblick,12061219,2015-12-31,3582.0,84.0,0.022913256955810146
61224 Jamlitz,12061224,2015-12-31,530.0,4.0,0.00749063670411985
61244 Kasel-Golzig,12061244,2015-12-31,673.0,12.0,0.017518248175182483
"61260 Königs Wusterhausen, Stadt",12061260,2015-12-31,33850.0,1915.0,0.0535439675660562
61265 Krausnick-Groß Wasserburg,12061265,2015-12-31,595.0,5.0,0.008333333333333333
"61308 Lieberose, Stadt",12061308,2015-12-31,1375.0,4.0,0.0029006526468455403
"61316 Lübben (Spreewald), Stadt",12061316,2015-12-31,13551.0,273.0,0.019748263888888888
"61320 Luckau, Stadt",12061320,2015-12-31,9323.0,210.0,0.022028742263715515
"61328 Märkisch Buchholz, Stadt",12061328,2015-12-31,758.0,15.0,0.019404915912031046
61329 Märkische Heide,12061329,2015-12-31,3933.0,21.0,0.005311077389984826
"61332 Mittenwalde, Stadt",12061332,2015-12-31,8715.0,183.0,0.020566419420094403
61344 Münchehofe,12061344,2015-12-31,468.0,1.0,0.0021321961620469083
61352 Neu Zauche,12061352,2015-12-31,1115.0,4.0,0.0035746201966041107
61405 Rietzneuendorf-Staakow,12061405,2015-12-31,602.0,11.0,0.01794453507340946
61428 Schlepzig,12061428,2015-12-31,611.0,8.0,0.012924071082390954
61433 Schönefeld,12061433,2015-12-31,13046.0,1144.0,0.08062015503875969
61435 Schönwald,12061435,2015-12-31,1110.0,19.0,0.01682905225863596
61444 Schulzendorf,12061444,2015-12-31,7765.0,107.0,0.013592479674796747
61448 Schwerin,12061448,2015-12-31,802.0,12.0,0.014742014742014743
61450 Schwielochsee,12061450,2015-12-31,1491.0,8.0,0.00533689126084056
61470 Spreewaldheide,12061470,2015-12-31,463.0,1.0,0.0021551724137931034
61471 Steinreich,12061471,2015-12-31,483.0,24.0,0.047337278106508875
61476 Straupitz,12061476,2015-12-31,973.0,3.0,0.0030737704918032786
"61492 Teupitz, Stadt",12061492,2015-12-31,1779.0,34.0,0.018753447324875896
61510 Unterspreewald,12061510,2015-12-31,808.0,43.0,0.05052878965922444
61540 Wildau,12061540,2015-12-31,9565.0,413.0,0.04139106033273201
61572 Zeuthen,12061572,2015-12-31,10836.0,270.0,0.024311183144246355
"62024 Bad Liebenwerda, Stadt",12062024,2015-12-31,9223.0,82.0,0.008812466415905428
62088 Crinitz,12062088,2015-12-31,1216.0,6.0,0.004909983633387889
"62092 Doberlug-Kirchhain, Stadt",12062092,2015-12-31,8523.0,223.0,0.025497370226389208
"62124 Elsterwerda, Stadt",12062124,2015-12-31,7924.0,262.0,0.03200586366967994
"62128 Falkenberg/Elster, Stadt",12062128,2015-12-31,6362.0,69.0,0.01072928004975898
62134 Fichtwald,12062134,2015-12-31,661.0,12.0,0.017830609212481426
"62140 Finsterwalde, Stadt",12062140,2015-12-31,15999.0,549.0,0.033176214648295864
62177 Gorden-Staupitz,12062177,2015-12-31,954.0,3.0,0.003134796238244514
62196 Gröden,12062196,2015-12-31,1371.0,2.0,0.0014566642388929353
62208 Großthiemig,12062208,2015-12-31,1068.0,5.0,0.004659832246039142
62219 Heideland,12062219,2015-12-31,532.0,,
"62224 Herzberg (Elster), Stadt",12062224,2015-12-31,8836.0,231.0,0.02547700452189258
62232 Hirschfeld,12062232,2015-12-31,1279.0,,
62237 Hohenbucko,12062237,2015-12-31,643.0,3.0,0.0046439628482972135
62240 Hohenleipisch,12062240,2015-12-31,1925.0,123.0,0.06005859375
62282 Kremitzaue,12062282,2015-12-31,807.0,2.0,0.002472187886279357
62289 Lebusa,12062289,2015-12-31,782.0,7.0,0.008871989860583017
62293 Lichterfeld-Schacksdorf,12062293,2015-12-31,974.0,147.0,0.1311329170383586
62333 Massen-Niederlausitz,12062333,2015-12-31,1950.0,12.0,0.0061162079510703364
62336 Merzdorf,12062336,2015-12-31,822.0,3.0,0.0036363636363636364
"62341 Mühlberg/Elbe, Stadt",12062341,2015-12-31,3827.0,29.0,0.007520746887966805
62372 Plessa,12062372,2015-12-31,2706.0,7.0,0.002580169553999263
62410 Röderland,12062410,2015-12-31,3945.0,12.0,0.003032600454890068
62417 Rückersdorf,12062417,2015-12-31,1416.0,50.0,0.034106412005457026
62425 Sallgast,12062425,2015-12-31,1444.0,14.0,0.009602194787379973
62440 Schilda,12062440,2015-12-31,484.0,,
"62445 Schlieben, Stadt",12062445,2015-12-31,2435.0,17.0,0.006933115823817292
62453 Schönborn,12062453,2015-12-31,1517.0,48.0,0.030670926517571886
"62461 Schönewalde, Stadt",12062461,2015-12-31,3098.0,17.0,0.005457463884430177
62464 Schraden,12062464,2015-12-31,521.0,1.0,0.0019157088122605363
"62469 Sonnewalde, Stadt",12062469,2015-12-31,3298.0,21.0,0.006327206990057246
62492 Tröbitz,12062492,2015-12-31,706.0,6.0,0.008426966292134831
"62500 Uebigau-Wahrenbrück, Stadt",12062500,2015-12-31,5433.0,29.0,0.005309410472354449
63036 Brieselang,12063036,2015-12-31,11253.0,231.0,0.020114942528735632
63056 Dallgow-Döberitz,12063056,2015-12-31,9397.0,303.0,0.031237113402061856
"63080 Falkensee, Stadt",12063080,2015-12-31,41247.0,1387.0,0.03253272036402871
"63088 Friesack, Stadt",12063088,2015-12-31,2448.0,346.0,0.12383679312813171
63094 Gollenberg,12063094,2015-12-31,402.0,6.0,0.014705882352941176
63112 Großderschau,12063112,2015-12-31,436.0,1.0,0.002288329519450801
63134 Havelaue,12063134,2015-12-31,867.0,11.0,0.012528473804100227
63142 Wiesenaue,12063142,2015-12-31,732.0,6.0,0.008130081300813009
"63148 Ketzin/Havel, Stadt",12063148,2015-12-31,6308.0,104.0,0.016219588271990017
63161 Kleßen-Görne,12063161,2015-12-31,337.0,2.0,0.0058997050147492625
63165 Kotzen,12063165,2015-12-31,584.0,1.0,0.0017094017094017094
63186 Märkisch Luch,12063186,2015-12-31,1245.0,6.0,0.004796163069544364
63189 Milower Land,12063189,2015-12-31,4276.0,57.0,0.013154858066005077
63202 Mühlenberge,12063202,2015-12-31,714.0,6.0,0.008333333333333333
"63208 Nauen, Stadt",12063208,2015-12-31,16341.0,602.0,0.03553089771587086
63212 Nennhausen,12063212,2015-12-31,1870.0,31.0,0.016307206733298264
63228 Paulinenaue,12063228,2015-12-31,1213.0,25.0,0.020193861066235864
63240 Pessin,12063240,2015-12-31,647.0,3.0,0.004615384615384616
"63244 Premnitz, Stadt",12063244,2015-12-31,8231.0,191.0,0.02267869864640228
"63252 Rathenow, Stadt",12063252,2015-12-31,23333.0,1054.0,0.04321974822651413
63256 Retzow,12063256,2015-12-31,507.0,11.0,0.021235521235521235
"63260 Rhinow, Stadt",12063260,2015-12-31,1574.0,51.0,0.031384615384615386
63273 Schönwalde-Glien,12063273,2015-12-31,9068.0,283.0,0.03026414287242006
63274 Seeblick,12063274,2015-12-31,908.0,2.0,0.002197802197802198
63293 Stechow-Ferchesar,12063293,2015-12-31,886.0,9.0,0.01005586592178771
63357 Wustermark,12063357,2015-12-31,8475.0,208.0,0.02395485431302545
64009 Alt Tucheband,12064009,2015-12-31,752.0,14.0,0.018276762402088774
"64029 Altlandsberg, Stadt",12064029,2015-12-31,8977.0,181.0,0.019764140642061584
"64044 Bad Freienwalde (Oder), Stadt",12064044,2015-12-31,12059.0,347.0,0.02797033693374174
64053 Beiersdorf-Freudenberg,12064053,2015-12-31,578.0,15.0,0.025295109612141653
64057 Bleyen-Genschmar,12064057,2015-12-31,447.0,21.0,0.04487179487179487
64061 Bliesdorf,12064061,2015-12-31,933.0,290.0,0.23712183156173344
"64084 Buckow (Märkische Schweiz), Stadt",12064084,2015-12-31,1481.0,29.0,0.019205298013245033
64125 Falkenberg,12064125,2015-12-31,2183.0,25.0,0.011322463768115942
64128 Falkenhagen (Mark),12064128,2015-12-31,700.0,11.0,0.015471167369901548
64130 Fichtenhöhe,12064130,2015-12-31,502.0,4.0,0.007905138339920948
64136 Fredersdorf-Vogelsdorf,12064136,2015-12-31,12979.0,125.0,0.00953907203907204
64153 Garzau-Garzin,12064153,2015-12-31,486.0,230.0,0.32122905027932963
64172 Golzow,12064172,2015-12-31,819.0,17.0,0.02033492822966507
64190 Gusow-Platkow,12064190,2015-12-31,1152.0,70.0,0.057283142389525366
64205 Heckelberg-Brunow,12064205,2015-12-31,666.0,2.0,0.0029940119760479044
64222 Höhenland,12064222,2015-12-31,996.0,30.0,0.029239766081871343
64227 Hoppegarten,12064227,2015-12-31,17193.0,443.0,0.025119074620095258
64266 Küstriner Vorland,12064266,2015-12-31,2512.0,93.0,0.03570057581573896
"64268 Lebus, Stadt",12064268,2015-12-31,3125.0,21.0,0.006675143038779402
64274 Letschin,12064274,2015-12-31,3928.0,107.0,0.026517967781908302
64288 Lietzen,12064288,2015-12-31,658.0,78.0,0.10597826086956522
64290 Lindendorf,12064290,2015-12-31,1330.0,24.0,0.01772525849335303
64303 Märkische Höhe,12064303,2015-12-31,572.0,4.0,0.006944444444444444
"64317 Müncheberg, Stadt",12064317,2015-12-31,6543.0,240.0,0.03538257408226449
64336 Neuenhagen bei Berlin,12064336,2015-12-31,17409.0,184.0,0.010458705166827715
64340 Neuhardenberg,12064340,2015-12-31,2426.0,289.0,0.10644567219152855
64349 Neulewin,12064349,2015-12-31,915.0,6.0,0.006514657980456026
64365 Neutrebbin,12064365,2015-12-31,1399.0,10.0,0.007097232079488999
64370 Oberbarnim,12064370,2015-12-31,1375.0,5.0,0.0036231884057971015
64371 Oderaue,12064371,2015-12-31,1599.0,6.0,0.003738317757009346
64380 Petershagen/Eggersdorf,12064380,2015-12-31,14352.0,168.0,0.011570247933884297
64388 Podelzig,12064388,2015-12-31,846.0,9.0,0.010526315789473684
64393 Prötzel,12064393,2015-12-31,991.0,7.0,0.0070140280561122245
64408 Rehfelde,12064408,2015-12-31,4737.0,52.0,0.010858216746711212
64417 Reichenow-Möglin,12064417,2015-12-31,542.0,7.0,0.012750455373406194
64420 Reitwein,12064420,2015-12-31,456.0,7.0,0.01511879049676026
64428 Rüdersdorf bei Berlin,12064428,2015-12-31,14930.0,383.0,0.025011428198262915
"64448 Seelow, Stadt",12064448,2015-12-31,5207.0,180.0,0.033413773900129944
"64472 Strausberg, Stadt",12064472,2015-12-31,25326.0,887.0,0.03383817189943921
64480 Treplin,12064480,2015-12-31,374.0,3.0,0.007957559681697613
64482 Vierlinden,12064482,2015-12-31,1429.0,152.0,0.0961416824794434
64484 Waldsieversdorf,12064484,2015-12-31,812.0,7.0,0.008547008547008548
"64512 Wriezen, Stadt",12064512,2015-12-31,7276.0,79.0,0.010740992522093814
64538 Zechin,12064538,2015-12-31,633.0,5.0,0.007836990595611285
64539 Zeschdorf,12064539,2015-12-31,1227.0,15.0,0.012077294685990338
65036 Birkenwerder,12065036,2015-12-31,7773.0,246.0,0.0306771417882529
"65084 Fürstenberg/Havel, Stadt",12065084,2015-12-31,5787.0,67.0,0.011445165698667577
65096 Glienicke/Nordbahn,12065096,2015-12-31,11849.0,306.0,0.025174825174825177
"65100 Gransee, Stadt",12065100,2015-12-31,5644.0,170.0,0.029239766081871343
65117 Großwoltersdorf,12065117,2015-12-31,782.0,11.0,0.013871374527112233
"65136 Hennigsdorf, Stadt",12065136,2015-12-31,24805.0,1459.0,0.055551325007614984
"65144 Hohen Neuendorf, Stadt",12065144,2015-12-31,25014.0,505.0,0.01978917669187664
"65165 Kremmen, Stadt",12065165,2015-12-31,6989.0,249.0,0.034401768444321634
65180 Leegebruch,12065180,2015-12-31,6612.0,66.0,0.009883198562443846
"65193 Liebenwalde, Stadt",12065193,2015-12-31,4193.0,68.0,0.01595869514198545
65198 Löwenberger Land,12065198,2015-12-31,8035.0,66.0,0.008147142328107641
65225 Mühlenbecker Land,12065225,2015-12-31,14414.0,381.0,0.025751943224062185
65251 Oberkrämer,12065251,2015-12-31,10525.0,351.0,0.03227289444648768
"65256 Oranienburg, Stadt",12065256,2015-12-31,42008.0,1518.0,0.03487570647429123
65276 Schönermark,12065276,2015-12-31,424.0,22.0,0.04932735426008968
65301 Sonnenberg,12065301,2015-12-31,818.0,5.0,0.006075334143377886
65310 Stechlin,12065310,2015-12-31,1163.0,24.0,0.020219039595619208
"65332 Velten, Stadt",12065332,2015-12-31,11418.0,348.0,0.029576746557878633
"65356 Zehdenick, Stadt",12065356,2015-12-31,13128.0,281.0,0.020956074278469683
66008 Altdöbern,12066008,2015-12-31,2473.0,54.0,0.021369212504946576
66041 Bronkow,12066041,2015-12-31,594.0,7.0,0.011647254575707155
"66052 Calau, Stadt",12066052,2015-12-31,7772.0,61.0,0.0077875654283160985
66064 Frauendorf,12066064,2015-12-31,692.0,4.0,0.005747126436781609
66104 Großkmehlen,12066104,2015-12-31,1086.0,,
"66112 Großräschen, Stadt",12066112,2015-12-31,8470.0,185.0,0.021374927787406125
66116 Grünewald,12066116,2015-12-31,537.0,,
66120 Guteborn,12066120,2015-12-31,538.0,4.0,0.007380073800738007
66124 Hermsdorf,12066124,2015-12-31,793.0,4.0,0.005018820577164366
66132 Hohenbocka,12066132,2015-12-31,951.0,7.0,0.007306889352818371
66168 Kroppen,12066168,2015-12-31,673.0,3.0,0.004437869822485207
"66176 Lauchhammer, Stadt",12066176,2015-12-31,14718.0,366.0,0.02426412092283214
